ticker_id,ticker,ticker-full,short-name,sector,industry
903,MPLX,MPLX US Equity,MPLX LP,Energy,"Oil, Gas & Consumable Fuels"
904,MTDR,MTDR US Equity,MATADOR RESOURCE,Energy,"Oil, Gas & Consumable Fuels"
905,MTR,MTR US Equity,MESA RYLTY TRUST,Energy,"Oil, Gas & Consumable Fuels"
906,MUR,MUR US Equity,MURPHY OIL CORP,Energy,"Oil, Gas & Consumable Fuels"
907,MVO,MVO US Equity,MV OIL TRUST,Energy,"Oil, Gas & Consumable Fuels"
908,MXC,MXC US Equity,MEXCO ENERGY CRP,Energy,"Oil, Gas & Consumable Fuels"
909,NC,NC US Equity,NACCO INDS-CL A,Energy,"Oil, Gas & Consumable Fuels"
910,NEHC,NEHC US Equity,NEW ERA HELIUM I,Energy,"Oil, Gas & Consumable Fuels"
911,NEXT,NEXT US Equity,NEXTDECADE CORP,Energy,"Oil, Gas & Consumable Fuels"
912,NFE,NFE US Equity,NEW FORTRESS ENE,Energy,"Oil, Gas & Consumable Fuels"
913,NGL,NGL US Equity,NGL ENERGY PARTN,Energy,"Oil, Gas & Consumable Fuels"
914,NOG,NOG US Equity,NORTHERN OIL AND,Energy,"Oil, Gas & Consumable Fuels"
915,NRP,NRP US Equity,NATURAL RESOURCE,Energy,"Oil, Gas & Consumable Fuels"
916,NRT,NRT US Equity,NORTH EURO OIL,Energy,"Oil, Gas & Consumable Fuels"
917,NVGS,NVGS US Equity,NAVIGATOR HOLDIN,Energy,"Oil, Gas & Consumable Fuels"
918,NXXT,NXXT US Equity,NEXTNRG INC,Energy,"Oil, Gas & Consumable Fuels"
919,OKE,OKE US Equity,ONEOK INC,Energy,"Oil, Gas & Consumable Fuels"
920,OPAL,OPAL US Equity,OPAL FUELS INC-A,Energy,"Oil, Gas & Consumable Fuels"
921,OVV,OVV US Equity,OVINTIV INC,Energy,"Oil, Gas & Consumable Fuels"
922,OXY,OXY US Equity,OCCIDENTAL PETE,Energy,"Oil, Gas & Consumable Fuels"
923,OXY/WS,OXY/WS US Equity,OCCIDEN-CW27,Energy,"Oil, Gas & Consumable Fuels"
924,PAA,PAA US Equity,PLAINS ALL AMER,Energy,"Oil, Gas & Consumable Fuels"
925,PAGP,PAGP US Equity,PLAINS GP HOLD-A,Energy,"Oil, Gas & Consumable Fuels"
926,PARR,PARR US Equity,PAR PACIFIC HOLD,Energy,"Oil, Gas & Consumable Fuels"
927,PBF,PBF US Equity,PBF ENERGY INC-A,Energy,"Oil, Gas & Consumable Fuels"
928,PBT,PBT US Equity,PERMIAN BASIN,Energy,"Oil, Gas & Consumable Fuels"
929,PED,PED US Equity,PEDEVCO CORP,Energy,"Oil, Gas & Consumable Fuels"
930,PHX,PHX US Equity,PHX MINERALS INC,Energy,"Oil, Gas & Consumable Fuels"
931,PNRG,PNRG US Equity,PRIMEENERGY RESO,Energy,"Oil, Gas & Consumable Fuels"
932,PR,PR US Equity,PERMIAN RESOURCE,Energy,"Oil, Gas & Consumable Fuels"
933,PROP,PROP US Equity,PRAIRIE OPERATIN,Energy,"Oil, Gas & Consumable Fuels"
934,PRT,PRT US Equity,PERMROCK ROYALTY,Energy,"Oil, Gas & Consumable Fuels"
935,PSX,PSX US Equity,PHILLIPS 66,Energy,"Oil, Gas & Consumable Fuels"
936,PVL,PVL US Equity,PERMIANVILLE ROY,Energy,"Oil, Gas & Consumable Fuels"
937,REI,REI US Equity,RING ENERGY INC,Energy,"Oil, Gas & Consumable Fuels"
938,REPX,REPX US Equity,RILEY EXPLORATIO,Energy,"Oil, Gas & Consumable Fuels"
939,REX,REX US Equity,REX AMERICAN RES,Energy,"Oil, Gas & Consumable Fuels"
940,RRC,RRC US Equity,RANGE RESOURCES,Energy,"Oil, Gas & Consumable Fuels"
941,SBR,SBR US Equity,SABINE ROYALTY,Energy,"Oil, Gas & Consumable Fuels"
942,SD,SD US Equity,SANDRIDGE ENERGY,Energy,"Oil, Gas & Consumable Fuels"
943,SJT,SJT US Equity,SAN JUAN BASIN,Energy,"Oil, Gas & Consumable Fuels"
944,SKYQ,SKYQ US Equity,SKY QUARRY INC,Energy,"Oil, Gas & Consumable Fuels"
945,SLNG,SLNG US Equity,STABILIS SOLUTIO,Energy,"Oil, Gas & Consumable Fuels"
946,SM,SM US Equity,SM ENERGY CO,Energy,"Oil, Gas & Consumable Fuels"
947,SMC,SMC US Equity,SUMMIT MIDSTREAM,Energy,"Oil, Gas & Consumable Fuels"
948,SOC,SOC US Equity,SABLE OFFSHORE C,Energy,"Oil, Gas & Consumable Fuels"
949,STR,STR US Equity,SITIO ROYALTIE-A,Energy,"Oil, Gas & Consumable Fuels"
950,SUN,SUN US Equity,SUNOCO LP,Energy,"Oil, Gas & Consumable Fuels"
951,TALO,TALO US Equity,TALOS ENERGY INC,Energy,"Oil, Gas & Consumable Fuels"
952,TPET,TPET US Equity,TRIO PETROLEUM C,Energy,"Oil, Gas & Consumable Fuels"
953,TPL,TPL US Equity,TEXAS PACIFIC LA,Energy,"Oil, Gas & Consumable Fuels"
954,TRGP,TRGP US Equity,TARGA RESOURCES,Energy,"Oil, Gas & Consumable Fuels"
955,TXO,TXO US Equity,TXO PARTNERS LP,Energy,"Oil, Gas & Consumable Fuels"
956,UEC,UEC US Equity,URANIUM ENERGY,Energy,"Oil, Gas & Consumable Fuels"
957,URG,URG US Equity,UR-ENERGY INC,Energy,"Oil, Gas & Consumable Fuels"
958,USEG,USEG US Equity,US ENERGY CORP,Energy,"Oil, Gas & Consumable Fuels"
959,UUUU,UUUU US Equity,ENERGY FUELS INC,Energy,"Oil, Gas & Consumable Fuels"
960,VG,VG US Equity,VENTURE GLOBAL-A,Energy,"Oil, Gas & Consumable Fuels"
961,VGAS,VGAS US Equity,VERDE CLEAN FUEL,Energy,"Oil, Gas & Consumable Fuels"
962,VIVK,VIVK US Equity,VIVAKOR INC,Energy,"Oil, Gas & Consumable Fuels"
963,VLO,VLO US Equity,VALERO ENERGY,Energy,"Oil, Gas & Consumable Fuels"
964,VNOM,VNOM US Equity,VIPER ENERGY INC,Energy,"Oil, Gas & Consumable Fuels"
965,VOC,VOC US Equity,VOC ENERGY TRUST,Energy,"Oil, Gas & Consumable Fuels"
966,VTLE,VTLE US Equity,VITAL ENERGY INC,Energy,"Oil, Gas & Consumable Fuels"
967,VTS,VTS US Equity,VITESSE ENERGY,Energy,"Oil, Gas & Consumable Fuels"
968,WES,WES US Equity,WESTERN MIDSTREA,Energy,"Oil, Gas & Consumable Fuels"
969,WKC,WKC US Equity,WORLD KINECT COR,Energy,"Oil, Gas & Consumable Fuels"
970,WMB,WMB US Equity,WILLIAMS COS INC,Energy,"Oil, Gas & Consumable Fuels"
971,WTI,WTI US Equity,W&T OFFSHORE INC,Energy,"Oil, Gas & Consumable Fuels"
972,XOM,XOM US Equity,EXXON MOBIL CORP,Energy,"Oil, Gas & Consumable Fuels"
973,ATHR,ATHR US Equity,AETHER HOLDINGS,Financials,Capital Markets
974,DBRG,DBRG US Equity,DIGITALBRIDGE GR,Financials,Capital Markets
975,DFIN,DFIN US Equity,DONNELLEY FINANC,Financials,Capital Markets
976,GLXY,GLXY US Equity,GALAXY DIGITAL I,Financials,Capital Markets
977,MGLD,MGLD US Equity,MARYGOLD COMPANI,Financials,Capital Markets
978,VALU,VALU US Equity,VALUE LINE INC,Financials,Capital Markets
979,DFDV,DFDV US Equity,DEFI DEVELOPMENT,Financials,Consumer Finance
980,FCFS,FCFS US Equity,FIRSTCASH HOLDIN,Financials,Consumer Finance
981,PRG,PRG US Equity,PROG HOLDINGS IN,Financials,Consumer Finance
982,ACTG,ACTG US Equity,ACACIA RESEARCH,Financials,Financial Services
983,AVDX,AVDX US Equity,AVIDXCHANGE HLDG,Financials,Financial Services
984,CTLP,CTLP US Equity,CANTALOUPE INC,Financials,Financial Services
985,FPAY,FPAY US Equity,FLEXSHOPPER INC,Financials,Financial Services
986,NATL,NATL US Equity,NCR ATLEOS CORP,Financials,Financial Services
987,OLB,OLB US Equity,OLB GROUP INC,Financials,Financial Services
988,RVYL,RVYL US Equity,RYVYL INC,Financials,Financial Services
989,HIT,HIT US Equity,HEALTH IN TECH-A,Financials,Insurance
990,OSCR,OSCR US Equity,OSCAR HEALTH -A,Financials,Insurance
991,ABBV,ABBV US Equity,ABBVIE INC,Health Care,Biotechnology
992,ABEO,ABEO US Equity,ABEONA THERAPEUT,Health Care,Biotechnology
993,ABOS,ABOS US Equity,ACUMEN PHARMACEU,Health Care,Biotechnology
994,ABP,ABP US Equity,ABPRO HOLDINGS I,Health Care,Biotechnology
995,ABSI,ABSI US Equity,ABSCI CORP,Health Care,Biotechnology
996,ABUS,ABUS US Equity,ARBUTUS BIOPHARM,Health Care,Biotechnology
997,ABVC,ABVC US Equity,ABVC BIOPHARMA I,Health Care,Biotechnology
998,ACAD,ACAD US Equity,ACADIA PHARMACEU,Health Care,Biotechnology
999,ACET,ACET US Equity,ADICET BIO INC,Health Care,Biotechnology
1000,ACHV,ACHV US Equity,ACHIEVE LIFE SCI,Health Care,Biotechnology
1001,ACLX,ACLX US Equity,ARCELLX INC,Health Care,Biotechnology
1002,ACRV,ACRV US Equity,ACRIVON THERAPEU,Health Care,Biotechnology
1003,ACTU,ACTU US Equity,ACTUATE THERAPEU,Health Care,Biotechnology
1004,ACXP,ACXP US Equity,ACURX PHARMACEUT,Health Care,Biotechnology
1005,ADMA,ADMA US Equity,ADMA BIOLOGICS I,Health Care,Biotechnology
1006,ADTX,ADTX US Equity,ADITXT INC,Health Care,Biotechnology
1007,ADVM,ADVM US Equity,ADVERUM BIOTECHN,Health Care,Biotechnology
1008,AEON,AEON US Equity,AEON BIOPHARMA I,Health Care,Biotechnology
1009,AGEN,AGEN US Equity,AGENUS INC,Health Care,Biotechnology
1010,AGIO,AGIO US Equity,AGIOS PHARMACEUT,Health Care,Biotechnology
1011,AIMD,AIMD US Equity,AINOS INC,Health Care,Biotechnology
1012,AKBA,AKBA US Equity,AKEBIA THERAPEUT,Health Care,Biotechnology
1013,AKRO,AKRO US Equity,AKERO THERAPEUTI,Health Care,Biotechnology
1014,ALDX,ALDX US Equity,ALDEYRA THERAPEU,Health Care,Biotechnology
1015,ALEC,ALEC US Equity,ALECTOR INC,Health Care,Biotechnology
1016,ALGS,ALGS US Equity,ALIGOS THERAPEUT,Health Care,Biotechnology
1017,ALLO,ALLO US Equity,ALLOGENE THERAPE,Health Care,Biotechnology
1018,ALLR,ALLR US Equity,ALLARITY THERAPE,Health Care,Biotechnology
1019,ALNY,ALNY US Equity,ALNYLAM PHARMACE,Health Care,Biotechnology
1020,ALT,ALT US Equity,ALTIMMUNE INC,Health Care,Biotechnology
1021,ALXO,ALXO US Equity,ALX ONCOLOGY HOL,Health Care,Biotechnology
1022,ALZN,ALZN US Equity,ALZAMEND NEURO I,Health Care,Biotechnology
1023,AMGN,AMGN US Equity,AMGEN INC,Health Care,Biotechnology
1024,ANAB,ANAB US Equity,ANAPTYSBIO INC,Health Care,Biotechnology
1025,ANIK,ANIK US Equity,ANIKA THERAPEUTI,Health Care,Biotechnology
1026,ANIX,ANIX US Equity,ANIXA BIOSCIENCE,Health Care,Biotechnology
1027,ANNX,ANNX US Equity,ANNEXON INC,Health Care,Biotechnology
1028,ANVS,ANVS US Equity,ANNOVIS BIO,Health Care,Biotechnology
1029,APGE,APGE US Equity,APOGEE THERAPEUT,Health Care,Biotechnology
1030,APLM,APLM US Equity,APOLLOMICS INC,Health Care,Biotechnology
1031,APLS,APLS US Equity,APELLIS PHARMACE,Health Care,Biotechnology
1032,APLT,APLT US Equity,APPLIED THERAPEU,Health Care,Biotechnology
1033,APRE,APRE US Equity,APREA THERAPEUTI,Health Care,Biotechnology
1034,APUS,APUS US Equity,APIMEDS PHARMACE,Health Care,Biotechnology
1035,APVO,APVO US Equity,APTEVO THERAPE,Health Care,Biotechnology
1036,AQB,AQB US Equity,AQUABOUNTY TE,Health Care,Biotechnology
1037,ARCT,ARCT US Equity,ARCTURUS THERAPE,Health Care,Biotechnology
1038,ARDX,ARDX US Equity,ARDELYX INC,Health Care,Biotechnology
1039,ARMP,ARMP US Equity,ARMATA PHARMACEU,Health Care,Biotechnology
1040,ARQT,ARQT US Equity,ARCUTIS BIOTHERA,Health Care,Biotechnology
1041,ARTV,ARTV US Equity,ARTIVA BIOTHERAP,Health Care,Biotechnology
1042,ARWR,ARWR US Equity,ARROWHEAD PHARMA,Health Care,Biotechnology
1043,ASMB,ASMB US Equity,ASSEMBLY BIOSCIE,Health Care,Biotechnology
1044,ATNF,ATNF US Equity,180 LIFE SCIENCE,Health Care,Biotechnology
1045,ATNFW,ATNFW US Equity,KBL MERGER-CW23,Health Care,Biotechnology
1046,ATNM,ATNM US Equity,ACTINIUM PHARMAC,Health Care,Biotechnology
1047,ATOS,ATOS US Equity,ATOSSA THERAPEUT,Health Care,Biotechnology
1048,ATRA,ATRA US Equity,ATARA BIOTHERAPE,Health Care,Biotechnology
1049,ATXS,ATXS US Equity,ASTRIA THERAPEUT,Health Care,Biotechnology
1050,ATYR,ATYR US Equity,ATYR PHARMA INC,Health Care,Biotechnology
1051,AURA,AURA US Equity,AURA BIOSCIENCES,Health Care,Biotechnology
1052,AVBP,AVBP US Equity,ARRIVENT BIOPHAR,Health Care,Biotechnology
1053,AVTX,AVTX US Equity,AVALO THERAPEUTI,Health Care,Biotechnology
1054,AVXL,AVXL US Equity,ANAVEX LIFE SCIE,Health Care,Biotechnology
1055,AZTR,AZTR US Equity,AZITRA INC,Health Care,Biotechnology
1056,BBIO,BBIO US Equity,BRIDGEBIO PHARMA,Health Care,Biotechnology
1057,BBLG,BBLG US Equity,BONE BIOLOGICS C,Health Care,Biotechnology
1058,BCAB,BCAB US Equity,BIOATLA INC,Health Care,Biotechnology
1059,BCAX,BCAX US Equity,BICARA THERAPEUT,Health Care,Biotechnology
1060,BCDA,BCDA US Equity,BIOCARDIA INC,Health Care,Biotechnology
1061,BCLI,BCLI US Equity,BRAINSTORM CELL,Health Care,Biotechnology
1062,BCRX,BCRX US Equity,BIOCRYST PHARM,Health Care,Biotechnology
1063,BDTX,BDTX US Equity,BLACK DIAMOND TH,Health Care,Biotechnology
1064,BEAM,BEAM US Equity,BEAM THERAPEUTIC,Health Care,Biotechnology
1065,BHVN,BHVN US Equity,BIOHAVEN LTD,Health Care,Biotechnology
1066,BIAF,BIAF US Equity,BIOAFFINITY TECH,Health Care,Biotechnology
1067,BIIB,BIIB US Equity,BIOGEN INC,Health Care,Biotechnology
1068,BIVI,BIVI US Equity,BIOVIE INC,Health Care,Biotechnology
1069,BMEA,BMEA US Equity,BIOMEA FUSION IN,Health Care,Biotechnology
1070,BMRN,BMRN US Equity,BIOMARIN PHARMAC,Health Care,Biotechnology
1071,BNTC,BNTC US Equity,BENITEC BIOPHARM,Health Care,Biotechnology
1072,BOLD,BOLD US Equity,BOUNDLESS BIO IN,Health Care,Biotechnology
1073,BOLT,BOLT US Equity,BOLT BIOTHERAPEU,Health Care,Biotechnology
1074,BPMC,BPMC US Equity,BLUEPRINT MEDICI,Health Care,Biotechnology
1075,BRTX,BRTX US Equity,BIORESTORATIVE T,Health Care,Biotechnology
1076,BTAI,BTAI US Equity,BIOXCEL THERAPEU,Health Care,Biotechnology
1077,BYSI,BYSI US Equity,BEYONDSPRING INC,Health Care,Biotechnology
1078,CABA,CABA US Equity,CABALETTA BIO IN,Health Care,Biotechnology
1079,CADL,CADL US Equity,CANDEL THERAPEUT,Health Care,Biotechnology
1080,CAMP,CAMP US Equity,CAMP4 THERAPEUTI,Health Care,Biotechnology
1081,CAPR,CAPR US Equity,CAPRICOR THERAPE,Health Care,Biotechnology
1082,CARM,CARM US Equity,CARISMA THERAPEU,Health Care,Biotechnology
1083,CASI,CASI US Equity,CASI PHARMACEUTI,Health Care,Biotechnology
1084,CATX,CATX US Equity,PERSPECTIVE THER,Health Care,Biotechnology
1085,CBUS,CBUS US Equity,CIBUS INC,Health Care,Biotechnology
1086,CCCC,CCCC US Equity,C4 THERAPEUTICS,Health Care,Biotechnology
1087,CDIO,CDIO US Equity,CARDIO DIAGNOSTI,Health Care,Biotechnology
1088,CDNA,CDNA US Equity,CAREDX INC,Health Care,Biotechnology
1089,CDTX,CDTX US Equity,CIDARA THERAPEUT,Health Care,Biotechnology
1090,CELC,CELC US Equity,CELCUITY INC,Health Care,Biotechnology
1091,CELU,CELU US Equity,CELULARITY INC-A,Health Care,Biotechnology
1092,CELZ,CELZ US Equity,CREATIVE MEDICAL,Health Care,Biotechnology
1093,CERO,CERO US Equity,CERO THERAPEUTIC,Health Care,Biotechnology
1094,CGEM,CGEM US Equity,CULLINAN THERAPE,Health Care,Biotechnology
1095,CGON,CGON US Equity,CG ONCOLOGY INC,Health Care,Biotechnology
1096,CHRO,CHRO US Equity,CHANNEL THERAPEU,Health Care,Biotechnology
1097,CHRS,CHRS US Equity,COHERUS ONCOLOGY,Health Care,Biotechnology
1098,CLDI,CLDI US Equity,CALIDI BIOTHERAP,Health Care,Biotechnology
1099,CLDX,CLDX US Equity,CELLDEX THERAPEU,Health Care,Biotechnology
1100,CLNN,CLNN US Equity,CLENE INC,Health Care,Biotechnology
1101,CLRB,CLRB US Equity,CELLECTAR BIOSCI,Health Care,Biotechnology
1102,CLYM,CLYM US Equity,CLIMB BIO INC,Health Care,Biotechnology
1103,CMPX,CMPX US Equity,COMPASS THERAPEU,Health Care,Biotechnology
1104,CNTA,CNTA US Equity,CENTESSA PHARMAC,Health Care,Biotechnology
1105,CNTB,CNTB US Equity,CONNECT BIOPHARM,Health Care,Biotechnology
1106,COEP,COEP US Equity,COEPTIS THERAPEU,Health Care,Biotechnology
1107,COGT,COGT US Equity,COGENT BIOSCIENC,Health Care,Biotechnology
1108,COYA,COYA US Equity,COYA THERAPEUTIC,Health Care,Biotechnology
1109,CPRX,CPRX US Equity,CATALYST PHARMAC,Health Care,Biotechnology
1110,CRBP,CRBP US Equity,CORBUS PHARMACEU,Health Care,Biotechnology
1111,CRBU,CRBU US Equity,CARIBOU BIOSCIEN,Health Care,Biotechnology
1112,CRDF,CRDF US Equity,CARDIFF ONCOLOGY,Health Care,Biotechnology
1113,CRGX,CRGX US Equity,CARGO THERAPEUTI,Health Care,Biotechnology
1114,CRIS,CRIS US Equity,CURIS INC,Health Care,Biotechnology
1115,CRNX,CRNX US Equity,CRINETICS PHARMA,Health Care,Biotechnology
1116,CRVO,CRVO US Equity,CERVOMED INC,Health Care,Biotechnology
1117,CRVS,CRVS US Equity,CORVUS PHARMACEU,Health Care,Biotechnology
1118,CSCI,CSCI US Equity,COSCIENS BIOPHAR,Health Care,Biotechnology
1119,CTMX,CTMX US Equity,CYTOMX THERAPEUT,Health Care,Biotechnology
1120,CTOR,CTOR US Equity,CITIUS ONCOLOGY,Health Care,Biotechnology
1121,CUE,CUE US Equity,CUE BIOPHARMA IN,Health Care,Biotechnology
1122,CVM,CVM US Equity,CEL-SCI CORP,Health Care,Biotechnology
1123,CYCC,CYCC US Equity,CYCLACEL PHARMAC,Health Care,Biotechnology
1124,CYCN,CYCN US Equity,CYCLERION THERAP,Health Care,Biotechnology
1125,CYTK,CYTK US Equity,CYTOKINETICS INC,Health Care,Biotechnology
1126,DAWN,DAWN US Equity,DAY ONE BIOPHARM,Health Care,Biotechnology
1127,DMAC,DMAC US Equity,DIAMEDICA THERAP,Health Care,Biotechnology
1128,DNLI,DNLI US Equity,DENALI THERAPEUT,Health Care,Biotechnology
1129,DNTH,DNTH US Equity,DIANTHUS THERAPE,Health Care,Biotechnology
1130,DRMA,DRMA US Equity,DERMATA THERAPEU,Health Care,Biotechnology
1131,DRUG,DRUG US Equity,BRIGHT MINDS BIO,Health Care,Biotechnology
1132,DSGN,DSGN US Equity,DESIGN THERAPEUT,Health Care,Biotechnology
1133,DTIL,DTIL US Equity,PRECISION BIOSCI,Health Care,Biotechnology
1134,DVAX,DVAX US Equity,DYNAVAX TECHNOLO,Health Care,Biotechnology
1135,DWTX,DWTX US Equity,DOGWOOD THERAPEU,Health Care,Biotechnology
1136,DYAI,DYAI US Equity,DYADIC INTERNATI,Health Care,Biotechnology
1137,DYN,DYN US Equity,DYNE THERAPEUTIC,Health Care,Biotechnology
1138,EBS,EBS US Equity,EMERGENT BIOSOLU,Health Care,Biotechnology
1139,EDIT,EDIT US Equity,EDITAS MEDICINE,Health Care,Biotechnology
1140,EDSA,EDSA US Equity,EDESA BIOTECH IN,Health Care,Biotechnology
1141,ELDN,ELDN US Equity,ELEDON PHARMACEU,Health Care,Biotechnology
1142,ELEV,ELEV US Equity,ELEVATION ONCOLO,Health Care,Biotechnology
1143,ELTX,ELTX US Equity,ELICIO THERAPEUT,Health Care,Biotechnology
1144,ELUT,ELUT US Equity,ELUTIA INC,Health Care,Biotechnology
1145,ENSC,ENSC US Equity,ENSYSCE BIOSCIEN,Health Care,Biotechnology
1146,ENTA,ENTA US Equity,ENANTA PHARMACEU,Health Care,Biotechnology
1147,ENTO,ENTO US Equity,ENTERO THERAPEUT,Health Care,Biotechnology
1148,EQ,EQ US Equity,EQUILLIUM INC,Health Care,Biotechnology
1149,ERAS,ERAS US Equity,ERASCA INC,Health Care,Biotechnology
1150,ERNA,ERNA US Equity,ERNEXA THERAPEUT,Health Care,Biotechnology
1151,ESLA,ESLA US Equity,ESTRELLA IMMUNOP,Health Care,Biotechnology
1152,ETNB,ETNB US Equity,89BIO INC,Health Care,Biotechnology
1153,EXAS,EXAS US Equity,EXACT SCIENCES,Health Care,Biotechnology
1154,EXEL,EXEL US Equity,EXELIXIS INC,Health Care,Biotechnology
1155,EXOZ,EXOZ US Equity,EXOZYMES INC,Health Care,Biotechnology
1156,FATE,FATE US Equity,FATE THERAPEUTIC,Health Care,Biotechnology
1157,FBIO,FBIO US Equity,FORTRESS BIOTECH,Health Care,Biotechnology
1158,FBLG,FBLG US Equity,FIBROBIOLOGICS I,Health Care,Biotechnology
1159,FBRX,FBRX US Equity,FORTE BIOSCIENCE,Health Care,Biotechnology
1160,FDMT,FDMT US Equity,4D MOLECULAR THE,Health Care,Biotechnology
1161,FENC,FENC US Equity,FENNEC PHARMACEU,Health Care,Biotechnology
1162,FGEN,FGEN US Equity,FIBROGEN INC,Health Care,Biotechnology
1163,FHTX,FHTX US Equity,FOGHORN THERAPEU,Health Care,Biotechnology
1164,FOLD,FOLD US Equity,AMICUS THERAPEUT,Health Care,Biotechnology
1165,GALT,GALT US Equity,GALECTIN THERAPE,Health Care,Biotechnology
1166,GANX,GANX US Equity,GAIN THERAPEUTIC,Health Care,Biotechnology
1167,GBIO,GBIO US Equity,GENERATION BIO C,Health Care,Biotechnology
1168,GERN,GERN US Equity,GERON CORP,Health Care,Biotechnology
1169,GILD,GILD US Equity,GILEAD SCIENCES,Health Care,Biotechnology
1170,GLSI,GLSI US Equity,GREENWICH LIFESC,Health Care,Biotechnology
1171,GLUE,GLUE US Equity,MONTE ROSA THERA,Health Care,Biotechnology
1172,GLYC,GLYC US Equity,GLYCOMIMETICS IN,Health Care,Biotechnology
1173,GNLX,GNLX US Equity,GENELUX CORP,Health Care,Biotechnology
1174,GNPX,GNPX US Equity,GENPREX INC,Health Care,Biotechnology
1175,GOSS,GOSS US Equity,GOSSAMER BIO INC,Health Care,Biotechnology
1176,GOVX,GOVX US Equity,GEOVAX LABS INC,Health Care,Biotechnology
1177,GRAL,GRAL US Equity,GRAIL INC,Health Care,Biotechnology
1178,GRI,GRI US Equity,GRI BIO INC,Health Care,Biotechnology
1179,GTBP,GTBP US Equity,GT BIOPHARMA INC,Health Care,Biotechnology
1180,GYRE,GYRE US Equity,GYRE THERAPEUTIC,Health Care,Biotechnology
1181,HALO,HALO US Equity,HALOZYME THERAPE,Health Care,Biotechnology
1182,HCWB,HCWB US Equity,HCW BIOLOGICS IN,Health Care,Biotechnology
1183,HLVX,HLVX US Equity,HILLEVAX INC,Health Care,Biotechnology
1184,HOOK,HOOK US Equity,HOOKIPA PHARMA I,Health Care,Biotechnology
1185,HOWL,HOWL US Equity,WEREWOLF THERAPE,Health Care,Biotechnology
1186,HRTX,HRTX US Equity,HERON THERAPEUTI,Health Care,Biotechnology
1187,HUMA,HUMA US Equity,HUMACYTE INC,Health Care,Biotechnology
1188,HURA,HURA US Equity,TUHURA BIOSCIENC,Health Care,Biotechnology
1189,IBIO,IBIO US Equity,IBIO INC,Health Care,Biotechnology
1190,IBRX,IBRX US Equity,IMMUNITYBIO INC,Health Care,Biotechnology
1191,ICCC,ICCC US Equity,IMMUCELL CORP,Health Care,Biotechnology
1192,IDYA,IDYA US Equity,IDEAYA BIOSCIENC,Health Care,Biotechnology
1193,IGMS,IGMS US Equity,IGM BIOSCIENCES,Health Care,Biotechnology
1194,IKT,IKT US Equity,INHIBIKASE THERA,Health Care,Biotechnology
1195,IMAB,IMAB US Equity,I-MAB-ADR,Health Care,Biotechnology
1196,IMMX,IMMX US Equity,IMMIX BIOPHARMA,Health Care,Biotechnology
1197,IMNM,IMNM US Equity,IMMUNOME INC,Health Care,Biotechnology
1198,IMNN,IMNN US Equity,IMUNON INC,Health Care,Biotechnology
1199,IMRX,IMRX US Equity,IMMUNEERING CO-A,Health Care,Biotechnology
1200,IMUX,IMUX US Equity,IMMUNIC INC,Health Care,Biotechnology
1201,IMVT,IMVT US Equity,IMMUNOVANT INC,Health Care,Biotechnology
1202,INAB,INAB US Equity,IN8BIO INC,Health Care,Biotechnology
1203,INBX,INBX US Equity,INHIBRX BI,Health Care,Biotechnology
1204,INCY,INCY US Equity,INCYTE CORP,Health Care,Biotechnology
1205,INDP,INDP US Equity,INDAPTUS THERAPE,Health Care,Biotechnology
1206,INKT,INKT US Equity,MINK THERAPEUTIC,Health Care,Biotechnology
1207,INMB,INMB US Equity,INMUNE BIO INC,Health Care,Biotechnology
1208,INO,INO US Equity,INOVIO PHARMACEU,Health Care,Biotechnology
1209,INSM,INSM US Equity,INSMED INC,Health Care,Biotechnology
1210,INTS,INTS US Equity,INTENSITY THERAP,Health Care,Biotechnology
